Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Workout_Frequency (days/week),Experience_Level,BMI,Calories,Burns Calories (per 30 min),cal_from_macros,pct_HRR,pct_maxHR,lean_mass_kg,expected_burn
40.09,Female,64.15,1.61,163.03,159.25,58.97,1.3,1248,Cardio,26.39792411,3.01,2,24.75,1715,352.39,2263.14,0.963674803,0.976814083,47.21573169,916.214
42.01,Male,63.11,1.99,172.19,128.12,68.95,1.38,1214.4,Cardio,21.72221878,1.97,1,15.94,1949,350.39,1749.22,0.57313057,0.744061792,49.40110773,967.0764
27.41,Male,81.53,1.61,169.93,166.32,52.29,1.74,2490.11,HIIT,30.31623421,4.04,3.01,31.45,2358,342,1593.24,0.969313159,0.978755958,56.81317425,1190.16
39.91,Female,55.2,1.61,183.62,158.06,63.96,1.55,1810.71,Strength,22.50761573,4.02,2.98,21.3,1570,333.19,2196.03,0.786394785,0.860799477,42.77579612,1032.889
53.88,Female,54.51,1.76,160,137.14,56.24,1.29,1390.88,Strength,18.23098069,3.97,1.98,17.6,1466,348.42,2483.22,0.779683886,0.857125,44.57229243,898.9236
19,Male,87.76,1.78,195.07,160.92,72,1.28,1553.02,HIIT,32.13731355,2,1.03,27.7,2403,339.82,1564.41,0.722515642,0.824934639,59.55629363,869.9392
54.02,Male,126.25,1.94,199,132.68,73.13,1.36,980.02,Yoga,33.84066479,3,2.01,33.55,3272,356.23,2058.37,0.473107174,0.666733668,83.5261607,968.9456
19.06,Female,65.58,1.58,170.01,121.19,57.07,1.45,1390.84,Cardio,26.86274313,3.03,1.99,26.27,1837,331.18,1605.65,0.567735081,0.712840421,47.96341306,960.422
51.97,Male,79.37,1.51,189.68,142.03,54.26,0.74,488.84,Yoga,35,3.01,1.01,34.81,2063,341.33,1432.49,0.648131738,0.748787431,51.5905,505.1684
55.28,Male,117.78,1.72,162.65,168.19,67.16,0.77,930.85,HIIT,35,2.99,1,39.81,2879,346.22,1666.78,1.058016546,1.034060867,76.557,533.1788
52.29,Female,44.9,1.72,196.14,128.45,70.4,0.93,613.24,Yoga,20.2168036,1.96,1,15.18,1212,365.45,2662.63,0.461666932,0.654889365,35.82265518,679.737
22.94,Male,71.27,1.72,163.71,168.87,74.1,1.24,1499.04,HIIT,21.15136548,1.99,1,24.09,1588,342.34,2261.28,1.057582859,1.03151915,56.19542182,849.0032
23.34,Female,71.75,1.71,163.91,168.91,73.89,1.24,818.4,Yoga,23.89184405,1.99,1,24.54,1966,341.84,2257.86,1.055543213,1.030504545,54.60760189,847.7632
51.21,Male,109.72,1.78,182.33,156.8,63.65,0.53,350.12,Yoga,34.29065793,2.98,1.01,34.63,3020,345.72,1433.96,0.784883721,0.859979159,72.09629012,366.4632
37.2,Female,70.03,1.77,161.91,123,52.14,1.01,1223.21,HIIT,25.72136986,1.99,1.01,22.35,2072,351.25,1495.88,0.645531566,0.759681304,52.01732469,709.525
56.24,Male,55.88,1.92,180.99,136.6,61.71,0.69,837.18,HIIT,21.34333033,2.99,1.03,15.16,1530,332.68,1643.81,0.627850436,0.754737831,43.95334701,459.0984
54.05,Male,86.45,1.95,194.58,140.54,64.08,1.15,1391.5,HIIT,25.2304175,2.02,1,22.74,2293,359.12,2147.13,0.585900383,0.722273615,64.63830407,825.976
26.84,Female,61.11,1.8,168.93,143.73,72,1.48,1462.54,Strength,23.6745063,2.02,1,18.86,1511,368.71,2160.49,0.74001857,0.850825786,46.6425092,1091.3816
21.95,Male,110.23,1.92,171.62,144.3,55.04,1.16,1254.89,Strength,32.68785245,2.99,2.02,29.9,2925,346.93,2625.09,0.765654486,0.840811094,74.19818024,804.8776
18.62,Female,88.74,1.77,174.95,127.38,71.91,1.5,1438.8,Cardio,26.89722916,3.97,1.99,28.33,2429,320.05,2016.41,0.538334627,0.728093741,64.87139884,960.15
51.1,Female,70.89,1.55,178.09,138.59,53.98,1.4,1687.84,HIIT,29.80474591,3,1,29.51,1824,337.25,1442.48,0.681733946,0.778202033,49.76141562,944.3
24.04,Male,59.59,1.79,170.09,164.73,63.08,1.97,1535.42,Yoga,21.93228284,3.98,2.99,18.6,1647,346.38,1791.48,0.949911223,0.968487271,46.52055266,1364.7372
18.77,Female,58.75,1.57,183.79,161.92,49.86,1.66,1295.8,Yoga,24.92905733,5,3.01,23.83,1800,344.24,2154.89,0.836705742,0.881005495,44.10417882,1142.8768
35.82,Male,90.71,1.65,169.01,158.09,70.95,1.37,1475.9,Strength,31.4737112,4,1.97,33.32,2576,351.59,1910.72,0.888639608,0.935388439,62.16019657,963.3566
38.09,Male,49.83,1.51,178.73,144.75,64.9,1.26,832.36,Yoga,24.26583938,3.02,1.01,21.85,1393,350.82,1658.76,0.70148467,0.809880826,37.73833224,884.0664
22.58,Male,107.37,1.74,195.23,138.18,63.13,1.33,1609.3,HIIT,33.93899605,2,1,35.46,2631,368.97,2330.51,0.568130204,0.707780567,70.92969994,981.4602
25.14,Female,88.87,1.95,181.95,130.99,68,1.41,1706.1,HIIT,21.54579706,1.98,1,23.37,2347,219.75,2258.08,0.55278631,0.719923056,69.72225016,619.695
25.25,Male,113.27,1.96,188.11,134.94,71.84,1.41,1394.63,Strength,27.99400275,2,1,29.49,2843,356.04,1741.62,0.542702331,0.717346234,81.56119308,1004.0328
52.2,Female,85.22,1.8,189.48,135.56,66.02,1.7,2429.13,HIIT,27.66177808,5.03,2.99,26.3,2366,359.96,1707.48,0.563259355,0.715431708,61.64663272,1223.864
53.74,Female,125.29,1.94,199.34,132.45,72.89,1.35,1455.57,Strength,33.87867068,3,1.98,33.29,3038,355.12,2058.16,0.471016212,0.664442661,82.84341351,958.824
33.1,Male,58.09,1.53,179.96,125.57,49.99,1.83,1427.4,Yoga,25.32694813,5.04,3,24.82,1697,356.81,2084.4,0.581518812,0.69776617,43.37757583,1305.9246
47.09,Female,89.52,1.84,167.85,159.06,65.23,1.44,1038.53,Yoga,28.74992865,3,2.02,26.44,2373,373.96,2465.86,0.914344182,0.947631814,63.78306387,1077.0048
40.03,Female,106.28,1.65,161.88,162.58,74.01,1.32,1266.14,Cardio,34.40672104,3.98,1.99,39.04,2754,355.09,1955.26,1.007966314,1.004324191,69.71253688,937.4376
57.84,Female,44.13,1.57,183.03,154.39,58.95,1.08,710.86,Yoga,18.09540651,3.03,1,17.9,1232,346.19,1586.57,0.769181173,0.84352292,36.14449711,747.7704
48.26,Male,129.31,1.61,192.97,166.58,62.01,1.06,1018.45,Cardio,35,3.98,2.01,49.89,3403,375.61,2160.66,0.798488088,0.863242991,84.0515,796.2932
42.04,Male,72.78,1.69,176.93,148.04,60.89,1.07,1029.77,Cardio,30.06167046,3.02,2.03,25.48,2128,338.6,1746.21,0.751034126,0.836715085,50.90111624,724.604
49.81,Female,45.51,1.67,163.14,157.87,61.96,1.37,1311.91,Cardio,18.89784683,4.02,1.97,16.32,1343,353.75,1949.41,0.947914608,0.967696457,36.90958991,969.275
34.14,Female,87.9,1.64,196.93,146.72,69.92,1.9,1483.14,Yoga,31.52016834,4.02,3.01,32.68,2305,340.41,1962.03,0.604676797,0.745036307,60.19377203,1293.558
40.5,Female,55.54,1.61,184.11,157.92,63.82,1.54,1200.28,Yoga,22.06972881,4.03,2.99,21.43,1287,333.78,2185.15,0.782276166,0.857748085,43.28247262,1028.0424
27.69,Female,63.6,1.52,194.89,120.31,60.09,1.2,1581.36,HIIT,26.17192135,3.97,1.98,27.53,1802,337.78,1626.47,0.446735905,0.617322592,46.95465802,810.672
54.22,Male,54.84,1.76,159.81,136.92,55.91,1.28,1384.7,Strength,21.54758794,3.97,2.02,17.7,1523,350.41,2472.1,0.779692012,0.856767411,43.02330277,897.0496
51.85,Male,65.75,1.52,187.94,139.19,53.19,1.28,1378.94,Strength,29.01687813,4,1.97,28.46,1729,336.95,1920.85,0.638218924,0.740608705,46.67140263,862.592
34.27,Male,101.82,1.71,184.99,135.09,71.84,0.96,633.02,Yoga,35,1.97,1,34.82,2727,352.69,1857.21,0.558992488,0.730255689,66.183,677.1648
21.11,Female,125.74,1.66,195.79,158.89,59.77,1.39,1332.18,Cardio,35,2.99,1.98,45.63,3465,358.33,3465.86,0.728716365,0.811532765,81.731,996.1574
33.97,Female,74.26,1.57,177.77,158.03,51.98,1.47,1292.42,Cardio,31.59633036,3.01,1,30.13,1918,358.49,2244.89,0.843071786,0.888957642,50.79656508,1053.9606
26.04,Female,86.75,1.87,173.11,132.17,58.1,1.71,1775.66,Cardio,24.70734916,3.99,2.98,24.81,2306,350.8,2524.28,0.644030954,0.763502975,65.31637461,1199.736
46.96,Male,67.2,1.75,198.48,146.66,55.74,1.13,1221.42,Strength,25.90907024,2.97,2.01,21.94,1970,199.41,1890.29,0.636962309,0.73891576,49.7891048,450.6666
51.77,Male,85.28,1.85,189.38,151.38,50.17,1.18,1040.29,Cardio,24.71649361,2,1.02,24.92,2217,336.6,2201.3,0.727031104,0.799345232,64.20177425,794.376
53.07,Female,68.54,1.97,194.2,139.18,69.09,1.29,928.03,Yoga,18.95039191,2.99,1.99,17.66,1870,368.97,1914.32,0.560227,0.716683831,55.55140139,951.9426
51.72,Male,84.91,1.85,189.26,152.07,50.19,1.19,1044.34,Cardio,26.27110641,2.01,1,24.81,2300,337.18,2196.45,0.732580715,0.803497834,62.60320355,802.4884
30.75,Female,62.18,1.8,166,156.96,66,0.6,395.28,Yoga,22.04543935,2,1,19.19,1583,341.77,1848.18,0.9096,0.945542169,48.47214582,410.124
42.83,Female,70.43,1.66,169.2,150.78,58.05,0.98,860.83,Cardio,26.88384401,1.99,1,25.56,1854,341.04,2156.06,0.834278003,0.891134752,51.49570867,668.4384
28.88,Male,71.95,1.55,189.89,120.33,68.14,1.2,1150.08,Cardio,33.84058816,4.02,1.98,29.95,1840,334.1,2437.8,0.428665298,0.633682658,47.60169682,801.84
54.08,Male,67.36,1.68,191.24,164.19,62.83,0.55,664.29,HIIT,23.98335825,2.99,1,23.87,1951,343,3018.24,0.789346624,0.858554696,51.20480988,377.3
45.41,Female,81.55,1.62,163.67,140.44,54.83,1.15,1243.04,Strength,34.0039642,3.97,2.01,31.07,2107,360.5,2450.98,0.786567438,0.858068064,53.81976719,829.15
55.77,Male,40.61,1.8,196,164.84,72.19,1.23,1627.66,HIIT,14.36336602,3.99,2.03,12.53,1195,349.55,1767.52,0.748324045,0.841020408,34.77703706,859.893
21.73,Male,98.34,1.88,193.85,134.57,70.99,0.52,514.8,Strength,27.30768429,1.99,1,27.82,2654,362.1,2083.26,0.517499593,0.694196544,71.48562327,376.584
22.4,Male,62.61,1.84,160.95,139.89,65.11,0.52,343.51,Yoga,26.45079097,3.01,1.01,18.49,1777,355.22,1678.53,0.780258765,0.869151911,46.04915977,369.4288
57.67,Female,90.3,1.72,199,150.02,55.07,0.9,889.38,Strength,31.14022918,1.99,1,30.52,2122,335.88,2512.19,0.659695685,0.753869347,62.18037305,604.584
30.26,Female,121.35,2,178.68,159.87,60.05,1.24,1336.97,Strength,29.07981811,4.02,1.98,30.34,3316,349.1,1925.86,0.841439771,0.894728005,86.06164072,865.768
30.25,Male,60.03,1.63,173.9,141.05,74.13,1.85,2166.16,Strength,21.55068193,3.97,3.01,22.59,1767,352.47,2169.49,0.670742708,0.811098332,47.09312563,1304.139
43.98,Female,94.08,1.85,170.32,119.96,67.04,1.26,907.2,Yoga,30.29818601,4.01,2,27.49,2659,336.52,2375.76,0.512393493,0.704321278,65.5754666,848.0304
49.75,Female,90.06,1.7,168.36,124,74.04,0.81,713.45,Cardio,31.90811087,1.99,1.01,31.16,2261,336.76,2444.5,0.529686175,0.736516987,61.32355535,545.5512
22.14,Male,101.99,1.85,190.06,157.28,67,1.48,1424.35,Cardio,29.93881141,3.99,2.03,29.8,2614,365.21,1880.06,0.733625874,0.827528149,71.45540624,1081.0216
24.27,Female,67.56,1.56,177.14,138.33,66.14,1.42,1362.06,Cardio,29.07310235,3,1.99,27.76,2057,358.93,2063.41,0.65036036,0.780907757,47.91821205,1019.3612
48.13,Female,69.02,1.6,191.26,166.27,52.98,1.33,1755.6,HIIT,25.76202824,4.05,2,26.96,2087,333.47,2454.76,0.819279722,0.869340165,51.23904811,887.0302
18.93,Female,64.35,1.63,197.08,132.28,57.07,1.87,1456.36,Yoga,27.49118596,5,2.98,24.22,1778,346.51,2388.79,0.537175916,0.671199513,46.65942184,1295.9474
56.17,Female,45.2,1.73,164.8,129.56,73.01,0.82,991.3,HIIT,15.6088863,2.98,1,15.1,1203,361.69,2428.61,0.616080183,0.786165049,38.14478339,593.1716
44.43,Female,47.76,1.76,188.85,124.36,51.79,0.89,587.93,Yoga,17.66040751,1.98,1.01,15.42,1388,364.57,2212.93,0.529476142,0.658512047,39.32538937,648.9346
55.96,Female,109.46,1.66,188.25,166.07,65.97,1.29,1701.38,HIIT,35,2.99,1.99,39.72,2958,371.48,2116.79,0.818613019,0.882177955,71.149,958.4184
54.83,Female,51.98,1.68,179.97,167.28,50.29,0.77,762.3,Strength,22.82143389,2.98,1,18.42,1418,363.46,1730.83,0.902143738,0.929488248,40.11741866,559.7284
26.93,Female,53.44,1.58,166.04,141.62,61.95,1.26,1359.67,Strength,21.80944286,4,1.99,21.41,1440,351.88,2158.43,0.765395331,0.852927006,41.78503373,886.7376
52.67,Female,84.32,1.76,164.8,137.22,69.03,1.66,1942.2,Strength,29.6390681,4.96,3,27.22,2422,351.71,2007.31,0.712018377,0.832645631,59.32833777,1167.6772
41.91,Male,88.48,1.93,187.89,158.1,65.05,1.67,1304.6,Yoga,27.20574867,4.01,3.02,23.75,2478,342.39,1813.18,0.757489417,0.841449784,64.40835358,1143.5826
33.43,Female,46.9,1.61,196.33,161.01,69.03,1.01,1090.8,Strength,16.85117701,3,2,18.09,1375,342.87,1868.94,0.722545169,0.820098813,38.99679798,692.5974
47.82,Male,72.15,1.64,179.01,154.08,60.17,1.47,1058.4,Yoga,29.65154012,4.03,2,26.83,1935,344.4,1399.51,0.790222147,0.860734037,50.7564138,1012.536
19.98,Male,44.47,1.61,177.08,121.66,68.97,1.09,1078.12,Strength,19.96735438,2.01,1,17.16,1093,339.6,1485.15,0.487373971,0.687034109,35.59051751,740.328
28.12,Male,101.97,1.84,168.92,135.61,64.06,1.08,952.99,Cardio,32.25639003,3,1.03,30.12,2684,190.51,1727.15,0.682338356,0.802806062,69.07815909,411.5016
30.63,Male,52.89,1.76,171.56,132.73,68.98,1.22,1172.18,Cardio,21.48569533,4.02,2.01,17.07,1519,364.28,1371.61,0.621466173,0.77366519,41.52621574,888.8432
43.92,Female,98.43,1.83,194.14,130.44,56.13,1.27,1371.6,Strength,28.61464718,4,2,29.39,2678,355.88,1881.75,0.538439244,0.671886268,70.26460278,903.9352
38.24,Male,68.95,1.92,170.28,150.31,73.08,1.31,1730.64,HIIT,21.91603334,4.04,2.01,18.7,2001,370.68,2234.9,0.794547325,0.882722575,53.83889501,971.1816
28.13,Male,78.45,1.63,184.89,153.82,59.03,1.1,792,Yoga,27.87964876,3.04,2,29.53,2128,335.55,1478.24,0.753138408,0.831954135,56.57841555,738.21
19.17,Male,64.35,1.53,165.89,166.79,57.87,1.32,1269.31,Cardio,26.5625111,2.99,2.02,27.49,1707,170.68,1880.93,1.00833179,1.005425282,47.25702411,450.5952
44.98,Male,89.31,1.81,178.17,153.46,69.98,1.7,1987.47,Strength,28.45134338,5.01,2.99,27.26,2365,356.65,2267.48,0.771605509,0.86131223,63.90010522,1212.61
47.17,Male,61.96,1.54,189.84,130.65,61.16,1.95,2788.5,HIIT,24.56762651,4,3,26.13,1630,351.73,1812.47,0.540021759,0.688211125,46.73789861,1371.747
27.15,Male,76.46,1.7,195.87,150.08,55.8,0.96,1163.71,HIIT,27.3912069,3,1.02,26.46,2205,351.71,3385.6,0.673092025,0.766222495,55.5166832,675.2832
48.13,Male,57.05,1.51,184.9,126.17,51.98,1.37,1478.37,Strength,24.34371184,4.02,1.99,25.02,1593,330.21,1717.28,0.558155281,0.682368848,43.16191239,904.7754
32.63,Male,45.7,1.89,192.81,143.81,49.99,1.45,1394.32,Cardio,15.58010356,3.02,2.02,12.79,1202,340.04,1429.72,0.656910797,0.745863804,38.57989268,986.116
33.4,Female,68.24,1.75,176.9,149.81,71.13,0.85,562.02,Yoga,21.07109309,2.03,1.02,22.28,1813,368.65,1633.83,0.743878226,0.846862634,53.86108607,626.705
57.05,Male,127.04,1.64,160.88,133.03,73.01,0.96,633.6,Yoga,35,2.01,1,47.23,3165,369.69,2376.8,0.683054512,0.826889607,82.576,709.8048
45.24,Female,50.33,1.79,182.02,130.07,59.03,0.73,482.24,Yoga,21.38067171,2,1.01,15.71,1209,341.51,1566.86,0.577607936,0.714591803,39.56910793,498.6046
25.37,Male,53.38,1.7,189.86,164.25,56.14,0.59,519.67,Cardio,23.19709327,3.03,1.01,18.47,1543,354.26,2476.89,0.808480407,0.865111135,40.99739161,418.0268
56.24,Male,55.26,1.53,190,124.16,65.72,1.91,1487.51,Yoga,22.23950947,4.99,2.98,23.61,1707,328.33,1675.16,0.470228516,0.653473684,42.97044707,1254.2206
56.23,Male,129.28,1.95,159.88,128.83,66,1,661.2,Yoga,32.45376864,2.02,1.02,34,3322,374.89,2365.6,0.669258628,0.805791844,87.3237679,749.78
44.92,Male,52.78,1.88,193.89,153,71.07,1.09,784.8,Yoga,18.0792288,3.99,2,14.93,1543,330.12,2668.65,0.667073766,0.789107226,43.23778304,719.6616
55.25,Male,49.62,1.76,193.69,161.02,72.99,1.28,1126.4,Cardio,17.87900767,2.03,1,16.02,1347,365.33,1576.82,0.729328915,0.831328411,40.74843639,935.2448
53.92,Female,77.87,1.6,197.59,144.99,72.94,1.1,1453.21,HIIT,28.76215828,3.98,2.01,30.42,2037,343.88,1408.56,0.578018452,0.733792196,55.47290735,756.536
54.17,Male,78.02,1.6,198.15,145.33,72.96,1.1,1450.79,HIIT,33.14678947,3.98,1.99,30.48,2162,344.69,1409.53,0.578081316,0.733434267,52.15887486,758.318
41.82,Male,56.82,1.53,192.31,149.01,74.44,1.05,693.63,Yoga,21.61946511,3.01,1.01,24.27,1679,349.39,2275.86,0.632646136,0.774842702,44.53581993,733.719
38.1,Male,83.44,1.75,164.14,151.24,50.85,1.65,1929.02,Strength,26.51104137,5.02,2.99,27.25,2309,344.78,1959.09,0.886132933,0.921408554,61.31918708,1137.774
52.12,Female,66.07,1.52,187.76,138.55,52.94,1.28,1382.4,Strength,29.61019489,3.99,2,28.6,1793,336.96,1924.28,0.634994808,0.737910098,46.50654424,862.6176
41.58,Male,63.53,1.98,172.31,127.39,68.95,1.38,911.63,Yoga,23.59712071,1.99,1.01,16.2,1719,350.42,1733.76,0.565402477,0.739307063,48.53874921,967.1592
26.98,Male,57.42,1.79,163.88,143.19,73.24,1.39,1376.1,Strength,19.86340027,2.03,1,17.92,1543,353.34,1674.76,0.771734334,0.873749085,46.01443556,982.2852
50.88,Female,66.14,1.58,163.91,128.94,64.89,0.86,754.74,Cardio,27.89257409,3.02,1,26.49,1678,358.13,1752.48,0.646839022,0.786651211,47.6918515,615.9836
41.88,Male,72.16,1.69,176.8,148.11,60.86,1.05,1007.16,Cardio,26.52488693,3.01,1.99,25.27,2160,340.01,1747.2,0.75254442,0.837726244,53.01964159,714.021
46.63,Male,84.73,1.86,186.93,128.88,62.95,1.86,2661.85,HIIT,20.99677106,4.97,3.01,24.49,2448,347.37,1981.24,0.531779319,0.689455946,66.93943588,1292.2164
23.9,Male,58.6,1.5,199.02,131.98,60.11,1.24,1338.08,Strength,27.42060028,3,1.99,26.04,1638,367.82,2797.06,0.517385357,0.663149432,42.53152823,912.1936
40.12,Female,72.04,1.6,173.14,130.04,66.95,0.87,1052.7,HIIT,31.04037972,3.01,1,28.14,2109,357.55,1437.01,0.59412374,0.751068499,49.67851045,622.137
39.42,Female,63.42,1.56,183.08,147.69,66.02,1.22,1207.8,Strength,27.38630758,2,1,26.06,1745,339.21,1283.27,0.697676405,0.806696526,46.05160373,827.6724
38.99,Male,106.1,1.99,198.99,133.12,70.64,0.82,721.6,Cardio,29.92409222,2.01,1,26.79,2672,349.47,1472.03,0.486793923,0.668978341,74.35053816,573.1308
21.05,Male,60,1.7,178.73,122.77,51.95,1.97,2304.9,Strength,19.95258781,4.99,3,20.76,1743,368.63,3137.01,0.558605458,0.686902031,48.02844731,1452.4022
37.13,Female,69.98,1.77,161.96,123.13,51.95,1.02,673.2,Yoga,25.69863524,2,1,22.34,1877,350.2,1489.44,0.647032088,0.760249444,51.99609506,714.408
30.33,Female,100.82,1.68,181.98,134.01,60.99,1.47,1937.17,HIIT,33.40028499,3.97,1.98,35.72,2768,370.37,1539.88,0.603520952,0.736399604,67.14583268,1088.8878
36.13,Female,70.83,1.72,174.02,169,72.87,1.48,1599.73,Strength,24.06884081,3.01,2.01,23.94,1933,209.74,2070.75,0.950370737,0.971152741,53.78204005,620.8304
49.84,Male,70.53,1.55,160.05,143.17,58.15,0.73,720.73,Strength,32.52635107,1.97,1,29.36,2003,340.18,2362.07,0.834347399,0.894532958,47.58916459,496.6628
56.63,Male,44.2,1.75,179.83,159.76,73.08,1.39,916.57,Yoga,17.91369859,1.99,1,14.43,1262,348.29,1697.31,0.811990632,0.888394595,36.28214522,968.2462
32.83,Male,106.06,1.6,182.98,152.46,74.03,1.4,1848,HIIT,35,3.99,2,41.43,2807,366.27,1480.09,0.719871501,0.833205815,68.939,1025.556
46.93,Female,81.54,1.84,184.81,136.08,65.01,1.38,991.12,Yoga,27.85350554,4.01,1.97,24.08,2152,337.4,1859.1,0.593238731,0.736323792,58.82825159,931.224
40.98,Female,71.76,1.83,174.99,133.28,57.88,1.12,1208.59,Strength,25.91133009,3,1.99,21.43,1858,341.62,1742.14,0.643839126,0.761643522,53.16602953,765.2288
22.38,Female,54.68,1.61,166.12,144.47,68.27,1.63,1904.17,Strength,23.15735943,4,2.98,21.09,1769,342.1,1566.98,0.778742974,0.869672526,42.01755586,1115.246
42.7,Male,73.29,1.8,162.23,166.04,50,0.78,514.33,Yoga,21.83073616,2.99,1,22.62,2048,362.57,2455.17,1.033948142,1.023485175,57.29025347,565.6092
38.85,Female,85.47,1.89,163.18,140.28,61.03,0.77,676.98,Cardio,24.49770383,2,1,23.93,2291,336.31,1511.85,0.775819873,0.859664175,64.53181254,517.9174
42.91,Male,57.74,1.61,178.74,123.61,54.31,1.05,1134,Strength,23.56935098,2.96,2,22.28,1571,361.28,1963.3,0.556939645,0.691563164,44.13105675,758.688
38.05,Female,61.46,1.54,182.82,130.89,69.17,1.46,1402.77,Cardio,27.94355615,3.02,2.01,25.91,1571,363.87,1556.63,0.543070832,0.715950115,44.28589039,1062.5004
37.07,Female,70.04,1.77,162.02,123.84,51.92,1.01,666.6,Yoga,24.29383287,2.04,1,22.36,1933,350.95,1481.8,0.653224342,0.76435008,53.02459946,708.919
52.76,Male,44.38,1.79,163.92,159.67,72.1,1.34,1284.26,Cardio,21.25540049,3,1.98,13.85,1187,362.17,1809.93,0.953713788,0.974072718,34.94685326,970.6156
27.95,Female,81.85,1.66,174.04,152.85,49.83,1.1,1452,HIIT,31.34336043,4,2,29.7,2122,338.08,1920.58,0.829401819,0.87824638,56.19545949,743.776
25.27,Female,41.05,1.67,185.78,138.11,71.03,1.03,1359.6,HIIT,14.86223822,3.02,2,14.72,1336,362.34,2396.56,0.584575163,0.743406179,34.94905121,746.4204
48.75,Female,88.85,2,161.73,127.27,56.14,1.83,1428.5,Yoga,21.11915776,4.02,3.01,22.21,2462,368.89,1448.2,0.673643337,0.786928832,70.08562833,1350.1374
34.78,Male,101.92,1.94,182.8,158.18,64,0.84,739.2,Cardio,27.63711451,1.98,1,27.08,2530,349.87,1946.73,0.792760943,0.865317287,73.7522529,587.7816
34.86,Male,101.96,1.95,182.91,157.69,64.15,0.83,730.4,Cardio,29.30285332,2.03,1,26.81,2819,348.95,1936.81,0.787638936,0.862117982,72.08281076,579.257
25.13,Female,62.43,1.65,173.21,141.66,61.04,1.2,1189.08,Strength,26.51171946,2.99,1.01,22.93,1629,363.25,2210.52,0.718730498,0.817851163,45.87873354,871.8
50.6,Female,70.94,1.68,186.67,160.29,70.05,1.17,1026.79,Cardio,30.65886709,2,1,25.13,1806,261.09,2388.95,0.773795232,0.858681095,49.19059968,610.9506
42.25,Female,63.49,1.98,173.2,125.85,61.26,1.41,1014.35,Yoga,17.42536668,3.99,1.99,16.19,1890,329.6,1606.9,0.577005539,0.726616628,52.4266347,929.472
40.13,Male,62.8,1.53,196.8,143.21,73.1,1.92,1497.6,Yoga,27.45585676,5.02,3,26.83,1798,357.52,2918.46,0.566774454,0.727693089,45.55772195,1372.8768
54.99,Male,129.82,1.73,186.75,154.54,60,0.7,847.77,HIIT,35,3.01,1.01,43.38,3391,361.95,2013.6,0.745877712,0.827523427,84.383,506.73
50.06,Female,43.28,1.53,168.29,154.64,65.05,1.43,1890.75,HIIT,23.78936347,3.97,2.02,18.49,1384,332.75,2483.59,0.867783805,0.918890011,32.98396349,951.665
48.83,Female,69.31,1.62,190.64,122.03,61.89,1.14,820.12,Yoga,28.20170047,3.99,1.99,26.41,1860,339.23,1646.03,0.467106796,0.640107008,49.7634014,773.4444
46.31,Male,103.98,1.77,194.24,147.63,53.91,1.18,1166.08,Strength,29.38708829,1.99,1,33.19,2650,338.24,1323.34,0.667854343,0.760039127,73.4233056,798.2464
53.88,Male,115,1.92,188.04,135.06,71.12,1.2,1297.08,Strength,31.23983483,4,2.01,31.2,2955,379.43,2483.3,0.546869654,0.718251436,79.07418994,910.632
31.91,Male,68.85,1.92,168.08,165.27,53.96,1.42,1718.2,HIIT,18.96748297,1.98,1,18.68,1684,369.31,1893.38,0.975376796,0.983281771,55.79088798,1048.8404
21.76,Male,98.45,1.88,194.08,134.7,70.61,0.52,629.2,HIIT,30.39921704,2.03,1,27.85,2542,361.92,2081.73,0.519073459,0.694043693,68.52197082,376.3968
18.86,Female,110.57,1.91,160.81,148.85,54.17,1.3,1287,Strength,31.40720865,2.02,1,30.31,2800,363.94,1224.24,0.887846962,0.925626516,75.8430494,946.244
43.27,Female,66.1,1.85,169.83,121.35,58.16,1.19,1049.1,Cardio,22.74027371,2.01,1.02,19.31,1757,369.11,2353.81,0.565863706,0.714538067,51.06867908,878.4818
26.96,Male,61.9,1.8,169.33,143.96,71.85,1.49,1314.78,Cardio,26.61130131,2,1.03,19.1,1533,368.41,2160.21,0.739741485,0.850174216,45.42760449,1097.8618
47.96,Male,72.82,1.61,171.85,120.81,63.08,1.36,1471.25,Strength,25.72075044,4.01,2.02,28.09,1873,349.78,1699.42,0.530752965,0.7029968,54.09014953,951.4016
30.26,Female,68.07,1.75,180.19,167.78,67.15,1.24,1227.6,Strength,27.27958741,2.01,1,22.23,1791,360.27,1628.99,0.890215853,0.931128254,49.50078485,893.4696
22.99,Female,71.5,1.72,163.88,168.52,74.06,1.24,1499.04,HIIT,25.93382545,2,1,24.17,2074,342.68,2256.87,1.051658873,1.0283134,52.95731481,849.8464
